id,front,right,back,left,x,y,yaw
333,508,870,449,290,2.310234785079956,-1.936564326286316,-40.526851654052734
334,530,32766,451,297,2.3087499141693115,-1.9296255111694336,-39.967750549316406
335,548,859,447,304,2.3139185905456543,-1.9322876930236816,-39.59810256958008
336,551,32766,453,292,2.3228261470794678,-1.9333877563476562,-38.285179138183594
337,570,32766,461,280,2.3366165161132812,-1.9373164176940918,-35.3189811706543
338,623,32766,468,276,2.360250473022461,-1.942062258720398,-30.592931747436523
339,608,1208,478,255,2.3875484466552734,-1.9438402652740479,-22.471134185791016
340,402,32766,473,32766,2.3974602222442627,-1.9415595531463623,-17.37833023071289
341,316,32766,465,32766,2.3873519897460938,-1.941229224205017,-15.893171310424805
342,331,32766,445,32766,2.3619303703308105,-1.9434356689453125,-15.313843727111816
343,375,32766,402,32766,2.3235116004943848,-1.9446629285812378,-15.05761432647705
344,444,32766,353,32766,2.2917885780334473,-1.946549892425537,-14.265779495239258
345,480,32766,32766,32766,2.2823238372802734,-1.9447646141052246,-11.828836441040039
346,467,32766,265,32766,2.2945358753204346,-1.9463367462158203,-10.280974388122559
347,432,32766,268,32766,2.3172428607940674,-1.9509871006011963,-7.940568447113037
348,379,32766,291,32766,2.3418967723846436,-1.9565144777297974,-5.606667518615723
349,327,32766,306,32766,2.369074821472168,-1.9612971544265747,-5.251500129699707
350,309,32766,320,32766,2.3841590881347656,-1.96901273727417,-3.960948944091797
351,296,32766,325,32766,2.382554531097412,-1.9817848205566406,-3.433579444885254
352,301,32766,324,32766,2.3620550632476807,-1.9884285926818848,-5.674749851226807
353,355,32766,327,32766,2.3233985900878906,-1.9930298328399658,-10.91870403289795
354,455,32766,294,1008,2.2870032787323,-1.9917997121810913,-15.50594425201416
355,588,32766,272,32766,2.2648866176605225,-1.9755271673202515,-18.03257179260254
356,639,32766,32766,32766,2.261226177215576,-1.9568991661071777,-17.9544620513916
357,598,32766,305,32766,2.266252040863037,-1.9365379810333252,-17.37994956970215
358,532,32766,330,32766,2.284461736679077,-1.9193111658096313,-15.34685230255127
359,451,32766,348,32766,2.310650110244751,-1.9111911058425903,-11.650365829467773
360,373,32766,368,32766,2.3368067741394043,-1.9172579050064087,-8.617947578430176
361,325,32766,374,32766,2.3524203300476074,-1.9330596923828125,-5.898861408233643
362,307,32766,329,32766,2.3674912452697754,-1.9572216272354126,-3.9113199710845947
363,297,32766,327,32766,2.3706960678100586,-1.9780148267745972,-4.076567649841309
